dataset_id,sample_id,NAMPT_z,inflammatory_score,repair_score,balance_score,immune_pan_leukocyte,macrophage_monocyte,t_cell,blood_erythroid,fibroblast_stroma,adipocyte,skeletal_muscle_fiber
GSE294150_visceral_adipose,15_TPM,0.7309286060389059,-0.4322951714749204,0.3628193932475369,0.7951145647224573,6.0145083917582145,4.912319042388526,nan,nan,nan,8.809578401371347,nan
GSE294150_visceral_adipose,16_TPM,-0.00024893323474369997,-0.2749787237615572,0.09945490248953755,0.3744336262510947,5.852340002248519,4.902288258790602,nan,nan,nan,8.300145724059533,nan
GSE294150_visceral_adipose,17_TPM,-0.08052097827247799,0.5458854076545776,0.09514242931124171,-0.4507429783433359,6.116801424189413,5.271074978650937,nan,nan,nan,6.663665953595088,nan
GSE294150_visceral_adipose,18_TPM,0.14132462107386265,-0.46473680687714464,0.1281898587713503,0.5929266656484949,5.617858687838193,4.5449707072875585,nan,nan,nan,8.994789318361795,nan
GSE294150_visceral_adipose,19_TPM,0.8899471363986099,-0.36835444322481115,0.03439287303760556,0.4027473162624167,6.08768236773791,5.084364483181482,nan,nan,nan,7.85596244267763,nan
GSE294150_visceral_adipose,20_TPM,-1.0722890352044738,-0.4137190315726909,-0.3561462095373171,0.05757282203537378,6.430285048592996,5.018018170131522,nan,nan,nan,8.81470780485988,nan
GSE294150_visceral_adipose,21_TPM,0.08795409770975614,0.5499950589773759,-0.032384940447997286,-0.5823799994253732,5.867608159418391,4.897505992732747,nan,nan,nan,5.734661156323791,nan
GSE294150_visceral_adipose,22_TPM,0.5068091006776813,-0.21811971978635783,0.20571946510378575,0.4238391848901436,5.764542148996504,4.9223126957812235,nan,nan,nan,8.37031159959655,nan
GSE294150_visceral_adipose,23_TPM,0.21710465420544597,0.6552015570746259,0.0908123999438217,-0.5643891571308042,6.003894413094892,4.99969115141957,nan,nan,nan,5.815635133742688,nan
GSE294150_visceral_adipose,24_TPM,0.019185149030641856,0.3205173244900046,0.06513592122038088,-0.2553814032696237,6.323207555417167,5.563821160435879,nan,nan,nan,6.6442504049710465,nan
GSE294150_visceral_adipose,25_TPM,1.2305727427129964,-0.42447049591310454,0.16055085645631237,0.5850213523694169,5.461935195659386,4.651278090014846,nan,nan,nan,9.108103417255046,nan
GSE294150_visceral_adipose,26_TPM,0.9775100349311492,-0.01356416630611329,-0.18903522070997827,-0.17547105440386498,5.5422802889915035,4.5458925648151665,nan,nan,nan,7.994865845514478,nan
GSE294150_visceral_adipose,27_TPM,0.968470440054112,-0.7144572875429026,0.007369231121124198,0.7218265186640268,5.699701331207056,4.556458522757145,nan,nan,nan,9.14895783894385,nan
GSE294150_visceral_adipose,28_TPM,0.9668924143776016,-0.5623112096289995,0.010123521315425587,0.5724347309444251,5.769308367749401,4.759441681461232,nan,nan,nan,8.793877138818495,nan
GSE294150_visceral_adipose,29_TPM,-0.25620955626535685,0.37651489445519254,0.1037437008432919,-0.2727711936119006,6.37482330991608,5.631784859552681,nan,nan,nan,8.02375156940034,nan
GSE294150_visceral_adipose,30_TPM,-1.9650094648835201,-1.026302996812899,-0.4608398952542473,0.5654631015586516,5.5393288050134535,4.204714714223161,nan,nan,nan,8.690324068119912,nan
GSE294150_visceral_adipose,31_TPM,-0.7041195385817002,0.13908379880177676,0.05470449354589533,-0.08437930525588144,6.747361633675956,5.3994527892856015,nan,nan,nan,9.448388317692844,nan
GSE294150_visceral_adipose,32_TPM,0.6468772481101338,0.5328968214388354,0.5255906119904188,-0.007306209448416645,6.291167268058786,5.457897995205207,nan,nan,nan,8.346662969887317,nan
GSE294150_visceral_adipose,33_TPM,0.10019972836122545,-0.44139271953220965,-0.2505809348803333,0.19081178465187637,5.8572321277710095,4.880938729956338,nan,nan,nan,8.868176391100898,nan
