dataset_id,module_a,module_b,mean_correlation,n_pairs
GSE292369_exercise_ketone_recovery,dna_damage_repair,nutrient_sensing,-0.118888317653703,3
GSE292369_exercise_ketone_recovery,dna_damage_repair,stress_repair,0.08409148158656832,3
GSE292369_exercise_ketone_recovery,dna_damage_repair,dna_damage_repair,0.2145077324500596,3
GSE292369_exercise_ketone_recovery,dna_damage_repair,mitochondrial_stress,-0.1465045479716429,6
GSE292369_exercise_ketone_recovery,autophagy_repair,nad_salvage_core,-0.08984037963065065,24
GSE292369_exercise_ketone_recovery,autophagy_repair,nad_de_novo,-0.004343553366151123,12
GSE292369_exercise_ketone_recovery,autophagy_repair,nad_consumption_inflammation,-0.09470540575343282,8
GSE292369_exercise_ketone_recovery,autophagy_repair,nad_consumption_repair,-0.03095619634714068,8
GSE292369_exercise_ketone_recovery,autophagy_repair,sirtuin_repair,0.0026670757471412253,12
GSE292369_exercise_ketone_recovery,autophagy_repair,mitochondrial_biogenesis,0.012370577339128365,8
GSE292369_exercise_ketone_recovery,autophagy_repair,oxidative_stress_repair,0.06471560014495713,16
GSE292369_exercise_ketone_recovery,autophagy_repair,nfkb_inflammation,0.08058026681146883,28
GSE292369_exercise_ketone_recovery,autophagy_repair,innate_immune_inflammation,-0.10908521785884966,12
GSE292369_exercise_ketone_recovery,autophagy_repair,monocyte_macrophage,-0.051442236533755945,16
GSE292369_exercise_ketone_recovery,autophagy_repair,macrophage_resolution,-0.10801829109464475,8
GSE292369_exercise_ketone_recovery,autophagy_repair,insulin_metabolism,0.04223282368100506,16
GSE292369_exercise_ketone_recovery,autophagy_repair,nutrient_sensing,0.1494479537731413,4
GSE292369_exercise_ketone_recovery,autophagy_repair,stress_repair,0.12223684364688309,4
GSE292369_exercise_ketone_recovery,autophagy_repair,dna_damage_repair,-0.11933128501506667,12
GSE292369_exercise_ketone_recovery,autophagy_repair,autophagy_repair,0.11374383264822611,6
GSE292369_exercise_ketone_recovery,autophagy_repair,mitochondrial_stress,0.01300258900785805,8
GSE292369_exercise_ketone_recovery,mitochondrial_stress,nad_salvage_core,0.05811338610860059,12
GSE292369_exercise_ketone_recovery,mitochondrial_stress,nad_de_novo,-0.024145769839969442,6
GSE292369_exercise_ketone_recovery,mitochondrial_stress,nad_consumption_inflammation,0.03912259734599194,4
GSE292369_exercise_ketone_recovery,mitochondrial_stress,nad_consumption_repair,-0.2369332475014073,4
GSE292369_exercise_ketone_recovery,mitochondrial_stress,sirtuin_repair,0.030190752122943355,6
GSE292369_exercise_ketone_recovery,mitochondrial_stress,oxidative_stress_repair,0.2415418896509896,8
GSE292369_exercise_ketone_recovery,mitochondrial_stress,nfkb_inflammation,0.21538051994304674,14
GSE292369_exercise_ketone_recovery,mitochondrial_stress,monocyte_macrophage,0.19549572671748205,8
GSE292369_exercise_ketone_recovery,mitochondrial_stress,nutrient_sensing,-0.10119379875070661,2
GSE292369_exercise_ketone_recovery,mitochondrial_stress,stress_repair,0.07419874203046696,2
GSE292369_exercise_ketone_recovery,mitochondrial_stress,mitochondrial_stress,0.30976289225733783,1
GSE294150_visceral_adipose,nad_salvage_core,nad_salvage_core,0.06590519147235749,15
GSE294150_visceral_adipose,nad_salvage_core,sirtuin_repair,-0.09441949413900533,18
GSE294150_visceral_adipose,nad_salvage_core,oxidative_stress_repair,0.2873982338049335,24
GSE294150_visceral_adipose,nad_salvage_core,nfkb_inflammation,-0.19235949174395528,42
GSE294150_visceral_adipose,nad_salvage_core,nutrient_sensing,-0.20701741863570408,6
GSE294150_visceral_adipose,nad_salvage_core,stress_repair,0.2865133517085583,6
GSE294150_visceral_adipose,nad_de_novo,nad_salvage_core,-0.27038269740636756,18
GSE294150_visceral_adipose,nad_de_novo,nad_de_novo,0.7373768100679907,3
GSE294150_visceral_adipose,nad_de_novo,sirtuin_repair,0.40954579268534014,9
GSE294150_visceral_adipose,nad_de_novo,oxidative_stress_repair,-0.5543373755509634,12
GSE294150_visceral_adipose,nad_de_novo,nfkb_inflammation,0.49873377521736273,21
GSE294150_visceral_adipose,nad_de_novo,nutrient_sensing,0.6945290227969191,3
GSE294150_visceral_adipose,nad_de_novo,stress_repair,-0.4277849559547929,3
GSE294150_visceral_adipose,nad_consumption_inflammation,nad_salvage_core,0.023453308680917145,12
GSE294150_visceral_adipose,nad_consumption_inflammation,nad_de_novo,0.07884562637859259,6
GSE294150_visceral_adipose,nad_consumption_inflammation,nad_consumption_inflammation,-0.7972198047936268,1
GSE294150_visceral_adipose,nad_consumption_inflammation,nad_consumption_repair,0.058685843998474194,4
GSE294150_visceral_adipose,nad_consumption_inflammation,sirtuin_repair,0.03480266833963177,6
GSE294150_visceral_adipose,nad_consumption_inflammation,oxidative_stress_repair,0.004349787809856509,8
GSE294150_visceral_adipose,nad_consumption_inflammation,nfkb_inflammation,0.048514940903128786,14
GSE294150_visceral_adipose,nad_consumption_inflammation,nutrient_sensing,0.03875194673543364,2
GSE294150_visceral_adipose,nad_consumption_inflammation,stress_repair,0.04709950299623927,2
GSE294150_visceral_adipose,nad_consumption_repair,nad_salvage_core,-0.025227620018535013,12
GSE294150_visceral_adipose,nad_consumption_repair,nad_de_novo,0.329166146063768,6
GSE294150_visceral_adipose,nad_consumption_repair,nad_consumption_repair,-0.2934112055402371,1
GSE294150_visceral_adipose,nad_consumption_repair,sirtuin_repair,0.22512639993829686,6
GSE294150_visceral_adipose,nad_consumption_repair,oxidative_stress_repair,-0.1377520750425436,8
GSE294150_visceral_adipose,nad_consumption_repair,nfkb_inflammation,0.1520299921620536,14
GSE294150_visceral_adipose,nad_consumption_repair,nutrient_sensing,0.39535840531676614,2
GSE294150_visceral_adipose,nad_consumption_repair,stress_repair,-0.013275032556386263,2
GSE294150_visceral_adipose,sirtuin_repair,sirtuin_repair,-0.023970001748654785,3
GSE294150_visceral_adipose,sirtuin_repair,stress_repair,-0.2059816234016273,3
GSE294150_visceral_adipose,ampk_mitochondria_repair,nad_salvage_core,0.19052039190250566,18
GSE294150_visceral_adipose,ampk_mitochondria_repair,nad_de_novo,-0.1523562423755467,9
GSE294150_visceral_adipose,ampk_mitochondria_repair,nad_consumption_inflammation,0.07305633170683383,6
GSE294150_visceral_adipose,ampk_mitochondria_repair,nad_consumption_repair,0.1247955900698821,6
GSE294150_visceral_adipose,ampk_mitochondria_repair,sirtuin_repair,-0.006448781982430164,9
GSE294150_visceral_adipose,ampk_mitochondria_repair,ampk_mitochondria_repair,0.3833727088520771,3
GSE294150_visceral_adipose,ampk_mitochondria_repair,mitochondrial_biogenesis,0.09045066808563558,6
GSE294150_visceral_adipose,ampk_mitochondria_repair,oxidative_stress_repair,0.25876871684348096,12
GSE294150_visceral_adipose,ampk_mitochondria_repair,nfkb_inflammation,-0.07523623861820064,21
GSE294150_visceral_adipose,ampk_mitochondria_repair,innate_immune_inflammation,0.0807987302888623,9
GSE294150_visceral_adipose,ampk_mitochondria_repair,monocyte_macrophage,-0.18256809455610704,12
GSE294150_visceral_adipose,ampk_mitochondria_repair,macrophage_resolution,0.13147135924246492,6
GSE294150_visceral_adipose,ampk_mitochondria_repair,insulin_metabolism,0.18054895390555767,12
GSE294150_visceral_adipose,ampk_mitochondria_repair,nutrient_sensing,-0.11202006687345233,3
GSE294150_visceral_adipose,ampk_mitochondria_repair,stress_repair,0.37465756182775517,3
GSE294150_visceral_adipose,ampk_mitochondria_repair,dna_damage_repair,-0.12878910420854509,9
GSE294150_visceral_adipose,ampk_mitochondria_repair,autophagy_repair,0.2820806731391888,12
GSE294150_visceral_adipose,ampk_mitochondria_repair,mitochondrial_stress,-0.1997376331517242,6
GSE294150_visceral_adipose,mitochondrial_biogenesis,nad_salvage_core,-0.18667434318631093,12
GSE294150_visceral_adipose,mitochondrial_biogenesis,nad_de_novo,0.7058115844657258,6
GSE294150_visceral_adipose,mitochondrial_biogenesis,nad_consumption_inflammation,0.07770317697742843,4
GSE294150_visceral_adipose,mitochondrial_biogenesis,nad_consumption_repair,0.41817905920640785,4
GSE294150_visceral_adipose,mitochondrial_biogenesis,sirtuin_repair,0.40474191319944436,6
GSE294150_visceral_adipose,mitochondrial_biogenesis,mitochondrial_biogenesis,0.5835488558552301,1
GSE294150_visceral_adipose,mitochondrial_biogenesis,oxidative_stress_repair,-0.43429704980100026,8
GSE294150_visceral_adipose,mitochondrial_biogenesis,nfkb_inflammation,0.44149180052300235,14
GSE294150_visceral_adipose,mitochondrial_biogenesis,monocyte_macrophage,0.04413038907291221,8
GSE294150_visceral_adipose,mitochondrial_biogenesis,nutrient_sensing,0.7108206007982569,2
GSE294150_visceral_adipose,mitochondrial_biogenesis,stress_repair,-0.2672861130785597,2
GSE294150_visceral_adipose,mitochondrial_biogenesis,mitochondrial_stress,0.635818324169203,4
GSE294150_visceral_adipose,oxidative_stress_repair,sirtuin_repair,-0.26534416644296555,12
GSE294150_visceral_adipose,oxidative_stress_repair,oxidative_stress_repair,0.46507300929739886,6
GSE294150_visceral_adipose,oxidative_stress_repair,stress_repair,0.5298024268576224,4
GSE294150_visceral_adipose,nfkb_inflammation,sirtuin_repair,0.24872109070708734,21
GSE294150_visceral_adipose,nfkb_inflammation,oxidative_stress_repair,-0.39990402533103875,28
GSE294150_visceral_adipose,nfkb_inflammation,nfkb_inflammation,0.39673744272857825,21
GSE294150_visceral_adipose,nfkb_inflammation,nutrient_sensing,0.40661795767345005,7
GSE294150_visceral_adipose,nfkb_inflammation,stress_repair,-0.3752146613071643,7
GSE294150_visceral_adipose,innate_immune_inflammation,nad_salvage_core,-0.09639559275560974,18
GSE294150_visceral_adipose,innate_immune_inflammation,nad_de_novo,0.4565428017815042,9
GSE294150_visceral_adipose,innate_immune_inflammation,nad_consumption_inflammation,0.0694531200066998,6
GSE294150_visceral_adipose,innate_immune_inflammation,nad_consumption_repair,0.26492612278051775,6
GSE294150_visceral_adipose,innate_immune_inflammation,sirtuin_repair,0.23597582321184035,9
GSE294150_visceral_adipose,innate_immune_inflammation,mitochondrial_biogenesis,0.4994534281342226,6
GSE294150_visceral_adipose,innate_immune_inflammation,oxidative_stress_repair,-0.1951830609805499,12
GSE294150_visceral_adipose,innate_immune_inflammation,nfkb_inflammation,0.2818967851766107,21
GSE294150_visceral_adipose,innate_immune_inflammation,innate_immune_inflammation,0.15196235134472205,3
GSE294150_visceral_adipose,innate_immune_inflammation,monocyte_macrophage,0.1550382102792379,12
GSE294150_visceral_adipose,innate_immune_inflammation,macrophage_resolution,0.2162543002868791,6
GSE294150_visceral_adipose,innate_immune_inflammation,insulin_metabolism,-0.4089695427800018,12
GSE294150_visceral_adipose,innate_immune_inflammation,nutrient_sensing,0.4648856457570982,3
GSE294150_visceral_adipose,innate_immune_inflammation,stress_repair,-0.030931665906646994,3
GSE294150_visceral_adipose,innate_immune_inflammation,mitochondrial_stress,0.3772548596336865,6
GSE294150_visceral_adipose,monocyte_macrophage,nad_salvage_core,-0.07808963298227843,24
GSE294150_visceral_adipose,monocyte_macrophage,nad_de_novo,0.18797735737088364,12
GSE294150_visceral_adipose,monocyte_macrophage,nad_consumption_inflammation,0.06325660118742249,8
GSE294150_visceral_adipose,monocyte_macrophage,nad_consumption_repair,-0.02325002173902424,8
GSE294150_visceral_adipose,monocyte_macrophage,sirtuin_repair,0.03994240105119886,12
GSE294150_visceral_adipose,monocyte_macrophage,oxidative_stress_repair,-0.061616979610242734,16
GSE294150_visceral_adipose,monocyte_macrophage,nfkb_inflammation,0.09281321586245152,28
GSE294150_visceral_adipose,monocyte_macrophage,monocyte_macrophage,0.24472352084844506,6
GSE294150_visceral_adipose,monocyte_macrophage,nutrient_sensing,0.14005593888395004,4
GSE294150_visceral_adipose,monocyte_macrophage,stress_repair,-0.05667609710608794,4
GSE294150_visceral_adipose,macrophage_resolution,nad_salvage_core,0.017071723094844334,12
GSE294150_visceral_adipose,macrophage_resolution,nad_de_novo,0.07533964342347761,6
GSE294150_visceral_adipose,macrophage_resolution,nad_consumption_inflammation,0.09146132128288845,4
GSE294150_visceral_adipose,macrophage_resolution,nad_consumption_repair,0.04290494011082949,4
GSE294150_visceral_adipose,macrophage_resolution,sirtuin_repair,0.0026769504095341032,6
GSE294150_visceral_adipose,macrophage_resolution,mitochondrial_biogenesis,0.09487802107293301,4
GSE294150_visceral_adipose,macrophage_resolution,oxidative_stress_repair,0.1474926224918684,8
GSE294150_visceral_adipose,macrophage_resolution,nfkb_inflammation,-0.022436516122595746,14
GSE294150_visceral_adipose,macrophage_resolution,monocyte_macrophage,0.20398024073662557,8
GSE294150_visceral_adipose,macrophage_resolution,macrophage_resolution,0.07744753818377129,1
GSE294150_visceral_adipose,macrophage_resolution,nutrient_sensing,0.02658680703822948,2
GSE294150_visceral_adipose,macrophage_resolution,stress_repair,0.2810148297141236,2
GSE294150_visceral_adipose,macrophage_resolution,mitochondrial_stress,-0.08897633126703898,4
GSE294150_visceral_adipose,adipose_metabolism_resolution,nad_salvage_core,0.3659984748217498,12
GSE294150_visceral_adipose,adipose_metabolism_resolution,nad_de_novo,-0.7984726913084065,6
GSE294150_visceral_adipose,adipose_metabolism_resolution,nad_consumption_inflammation,-0.0034669103827139613,4
GSE294150_visceral_adipose,adipose_metabolism_resolution,nad_consumption_repair,-0.2986052437899165,4
GSE294150_visceral_adipose,adipose_metabolism_resolution,sirtuin_repair,-0.40911365095295354,6
GSE294150_visceral_adipose,adipose_metabolism_resolution,ampk_mitochondria_repair,0.20812274886216153,6
GSE294150_visceral_adipose,adipose_metabolism_resolution,mitochondrial_biogenesis,-0.7191631154859507,4
GSE294150_visceral_adipose,adipose_metabolism_resolution,oxidative_stress_repair,0.6660494454699928,8
GSE294150_visceral_adipose,adipose_metabolism_resolution,nfkb_inflammation,-0.5439009803963415,14
GSE294150_visceral_adipose,adipose_metabolism_resolution,innate_immune_inflammation,-0.41008957975702315,6
GSE294150_visceral_adipose,adipose_metabolism_resolution,monocyte_macrophage,-0.10857998613327054,8
GSE294150_visceral_adipose,adipose_metabolism_resolution,macrophage_resolution,0.05859880448440563,4
GSE294150_visceral_adipose,adipose_metabolism_resolution,adipose_metabolism_resolution,0.9721678908381237,1
GSE294150_visceral_adipose,adipose_metabolism_resolution,insulin_metabolism,0.8498011127851846,8
GSE294150_visceral_adipose,adipose_metabolism_resolution,nutrient_sensing,-0.70411345506871,2
GSE294150_visceral_adipose,adipose_metabolism_resolution,stress_repair,0.5982013705273623,2
GSE294150_visceral_adipose,adipose_metabolism_resolution,dna_damage_repair,-0.8234278646646139,6
GSE294150_visceral_adipose,adipose_metabolism_resolution,autophagy_repair,0.2661630428963522,8
GSE294150_visceral_adipose,adipose_metabolism_resolution,mitochondrial_stress,-0.7441945783122415,4
GSE294150_visceral_adipose,adipose_metabolism_inflammation,nad_salvage_core,0.36753377141924987,6
GSE294150_visceral_adipose,adipose_metabolism_inflammation,nad_de_novo,-0.745506877154304,3
GSE294150_visceral_adipose,adipose_metabolism_inflammation,nad_consumption_inflammation,0.023293637025941005,2
GSE294150_visceral_adipose,adipose_metabolism_inflammation,nad_consumption_repair,-0.27941891493598514,2
GSE294150_visceral_adipose,adipose_metabolism_inflammation,sirtuin_repair,-0.39512495720534263,3
GSE294150_visceral_adipose,adipose_metabolism_inflammation,ampk_mitochondria_repair,0.2303975389789448,3
GSE294150_visceral_adipose,adipose_metabolism_inflammation,mitochondrial_biogenesis,-0.6667462868809642,2
GSE294150_visceral_adipose,adipose_metabolism_inflammation,oxidative_stress_repair,0.68688104587153,4
GSE294150_visceral_adipose,adipose_metabolism_inflammation,nfkb_inflammation,-0.46174956436094616,7
GSE294150_visceral_adipose,adipose_metabolism_inflammation,innate_immune_inflammation,-0.3309505705450107,3
GSE294150_visceral_adipose,adipose_metabolism_inflammation,monocyte_macrophage,-0.06630631360472428,4
GSE294150_visceral_adipose,adipose_metabolism_inflammation,macrophage_resolution,0.10579263784617571,2
GSE294150_visceral_adipose,adipose_metabolism_inflammation,adipose_metabolism_resolution,0.9267895671707547,2
GSE294150_visceral_adipose,adipose_metabolism_inflammation,adipose_metabolism_inflammation,0.9999999999999999,1
GSE294150_visceral_adipose,adipose_metabolism_inflammation,insulin_metabolism,0.752472279747658,4
GSE294150_visceral_adipose,adipose_metabolism_inflammation,nutrient_sensing,-0.6727954852471589,1
GSE294150_visceral_adipose,adipose_metabolism_inflammation,stress_repair,0.5569688600390569,1
GSE294150_visceral_adipose,adipose_metabolism_inflammation,dna_damage_repair,-0.7692454650460242,3
GSE294150_visceral_adipose,adipose_metabolism_inflammation,autophagy_repair,0.30379853885829844,4
GSE294150_visceral_adipose,adipose_metabolism_inflammation,mitochondrial_stress,-0.7198513243575394,2
GSE294150_visceral_adipose,insulin_metabolism,nad_salvage_core,0.30379780000267764,24
GSE294150_visceral_adipose,insulin_metabolism,nad_de_novo,-0.7297984353689424,12
GSE294150_visceral_adipose,insulin_metabolism,nad_consumption_inflammation,-0.04114503054317925,8
GSE294150_visceral_adipose,insulin_metabolism,nad_consumption_repair,-0.27001741910937493,8
GSE294150_visceral_adipose,insulin_metabolism,sirtuin_repair,-0.3590356885716463,12
GSE294150_visceral_adipose,insulin_metabolism,mitochondrial_biogenesis,-0.6464611332144419,8
GSE294150_visceral_adipose,insulin_metabolism,oxidative_stress_repair,0.5526789000044579,16
GSE294150_visceral_adipose,insulin_metabolism,nfkb_inflammation,-0.5062437543924506,28
GSE294150_visceral_adipose,insulin_metabolism,monocyte_macrophage,-0.0985498255125681,16
GSE294150_visceral_adipose,insulin_metabolism,macrophage_resolution,-0.012481534161480935,8
GSE294150_visceral_adipose,insulin_metabolism,insulin_metabolism,0.788983317795226,6
GSE294150_visceral_adipose,insulin_metabolism,nutrient_sensing,-0.5798679797486116,4
GSE294150_visceral_adipose,insulin_metabolism,stress_repair,0.4912791887579962,4
GSE294150_visceral_adipose,insulin_metabolism,mitochondrial_stress,-0.6296851323898915,8
GSE294150_visceral_adipose,nutrient_sensing,sirtuin_repair,0.3738650284313951,3
GSE294150_visceral_adipose,nutrient_sensing,oxidative_stress_repair,-0.4830240362217161,4
GSE294150_visceral_adipose,nutrient_sensing,nutrient_sensing,0.9999999999999998,1
GSE294150_visceral_adipose,nutrient_sensing,stress_repair,-0.17957095625934422,1
GSE294150_visceral_adipose,stress_repair,stress_repair,1.0,1
GSE294150_visceral_adipose,dna_damage_repair,nad_salvage_core,-0.26317447381375025,18
GSE294150_visceral_adipose,dna_damage_repair,nad_de_novo,0.7894676076976528,9
GSE294150_visceral_adipose,dna_damage_repair,nad_consumption_inflammation,0.08393150525151068,6
GSE294150_visceral_adipose,dna_damage_repair,nad_consumption_repair,0.3648643091457094,6
GSE294150_visceral_adipose,dna_damage_repair,sirtuin_repair,0.4274491945648757,9
GSE294150_visceral_adipose,dna_damage_repair,mitochondrial_biogenesis,0.7375788832764596,6
GSE294150_visceral_adipose,dna_damage_repair,oxidative_stress_repair,-0.5895553695195802,12
GSE294150_visceral_adipose,dna_damage_repair,nfkb_inflammation,0.5297075753207677,21
GSE294150_visceral_adipose,dna_damage_repair,innate_immune_inflammation,0.44493280748205194,9
GSE294150_visceral_adipose,dna_damage_repair,monocyte_macrophage,0.12418509938921814,12
GSE294150_visceral_adipose,dna_damage_repair,macrophage_resolution,-0.009531640047216813,6
GSE294150_visceral_adipose,dna_damage_repair,insulin_metabolism,-0.7407720899612635,12
GSE294150_visceral_adipose,dna_damage_repair,nutrient_sensing,0.7552077098558998,3
GSE294150_visceral_adipose,dna_damage_repair,stress_repair,-0.4673332104647466,3
GSE294150_visceral_adipose,dna_damage_repair,dna_damage_repair,0.7943101462870338,3
GSE294150_visceral_adipose,dna_damage_repair,mitochondrial_stress,0.749226737788327,6
GSE294150_visceral_adipose,autophagy_repair,nad_salvage_core,0.17818650041931403,24
GSE294150_visceral_adipose,autophagy_repair,nad_de_novo,-0.17711779659290958,12
GSE294150_visceral_adipose,autophagy_repair,nad_consumption_inflammation,0.05798431770130037,8
GSE294150_visceral_adipose,autophagy_repair,nad_consumption_repair,0.0561028874289804,8
GSE294150_visceral_adipose,autophagy_repair,sirtuin_repair,-0.042515050754744675,12
GSE294150_visceral_adipose,autophagy_repair,mitochondrial_biogenesis,-0.03643990878040104,8
GSE294150_visceral_adipose,autophagy_repair,oxidative_stress_repair,0.30261264730372794,16
GSE294150_visceral_adipose,autophagy_repair,nfkb_inflammation,-0.11313232721576542,28
GSE294150_visceral_adipose,autophagy_repair,innate_immune_inflammation,0.0321387775986374,12
GSE294150_visceral_adipose,autophagy_repair,monocyte_macrophage,-0.054617652336376554,16
GSE294150_visceral_adipose,autophagy_repair,macrophage_resolution,0.1597902378194654,8
GSE294150_visceral_adipose,autophagy_repair,insulin_metabolism,0.1799518340411567,16
GSE294150_visceral_adipose,autophagy_repair,nutrient_sensing,-0.148392284468614,4
GSE294150_visceral_adipose,autophagy_repair,stress_repair,0.3137817834967145,4
GSE294150_visceral_adipose,autophagy_repair,dna_damage_repair,-0.15782453129326943,12
GSE294150_visceral_adipose,autophagy_repair,autophagy_repair,0.07705779858200183,6
GSE294150_visceral_adipose,autophagy_repair,mitochondrial_stress,-0.21564973732765502,8
GSE294150_visceral_adipose,mitochondrial_stress,nad_salvage_core,-0.24154197298218846,12
GSE294150_visceral_adipose,mitochondrial_stress,nad_de_novo,0.7163180586880328,6
GSE294150_visceral_adipose,mitochondrial_stress,nad_consumption_inflammation,0.034888227796547405,4
GSE294150_visceral_adipose,mitochondrial_stress,nad_consumption_repair,0.31196936202558617,4
GSE294150_visceral_adipose,mitochondrial_stress,sirtuin_repair,0.4017065604194412,6
GSE294150_visceral_adipose,mitochondrial_stress,oxidative_stress_repair,-0.5750376097982254,8
GSE294150_visceral_adipose,mitochondrial_stress,nfkb_inflammation,0.4670971944677345,14
GSE294150_visceral_adipose,mitochondrial_stress,monocyte_macrophage,0.14218414140486083,8
GSE294150_visceral_adipose,mitochondrial_stress,nutrient_sensing,0.7078060650017963,2
GSE294150_visceral_adipose,mitochondrial_stress,stress_repair,-0.46027900886467626,2
GSE294150_visceral_adipose,mitochondrial_stress,mitochondrial_stress,0.565718218090304,1
GSE305038_activity_inactivity_exercise,nad_salvage_core,nad_salvage_core,0.573764654532057,15
GSE305038_activity_inactivity_exercise,nad_salvage_core,sirtuin_repair,0.6737531025139659,18
GSE305038_activity_inactivity_exercise,nad_salvage_core,oxidative_stress_repair,0.7068911560796519,18
GSE305038_activity_inactivity_exercise,nad_salvage_core,nfkb_inflammation,0.5664910145243078,18
GSE305038_activity_inactivity_exercise,nad_salvage_core,nutrient_sensing,0.6345399900720673,6
GSE305038_activity_inactivity_exercise,nad_salvage_core,stress_repair,0.6160241718910044,6
GSE305038_activity_inactivity_exercise,nad_de_novo,nad_salvage_core,0.49170464968829314,12
GSE305038_activity_inactivity_exercise,nad_de_novo,nad_de_novo,0.6161099145651774,1
GSE305038_activity_inactivity_exercise,nad_de_novo,sirtuin_repair,0.5099762092160653,6
GSE305038_activity_inactivity_exercise,nad_de_novo,oxidative_stress_repair,0.610790055566951,6
GSE305038_activity_inactivity_exercise,nad_de_novo,nfkb_inflammation,0.390418292715395,6
GSE305038_activity_inactivity_exercise,nad_de_novo,nutrient_sensing,0.7161660597922682,2
GSE305038_activity_inactivity_exercise,nad_de_novo,stress_repair,0.577616625918199,2
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,nad_salvage_core,0.5753011262186929,12
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,nad_de_novo,0.3476210332173135,4
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,nad_consumption_inflammation,0.3167883285956907,1
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,nad_consumption_repair,0.6887777419444653,4
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,sirtuin_repair,0.623463666655459,6
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,oxidative_stress_repair,0.6333859448024384,6
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,nfkb_inflammation,0.5029761143421244,6
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,nutrient_sensing,0.470301370951106,2
GSE305038_activity_inactivity_exercise,nad_consumption_inflammation,stress_repair,0.45745021431131927,2
GSE305038_activity_inactivity_exercise,nad_consumption_repair,nad_salvage_core,0.7475019980227225,12
GSE305038_activity_inactivity_exercise,nad_consumption_repair,nad_de_novo,0.6370711515672708,4
GSE305038_activity_inactivity_exercise,nad_consumption_repair,nad_consumption_repair,0.9499722883104204,1
GSE305038_activity_inactivity_exercise,nad_consumption_repair,sirtuin_repair,0.8536535419005572,6
GSE305038_activity_inactivity_exercise,nad_consumption_repair,oxidative_stress_repair,0.8728086505050293,6
GSE305038_activity_inactivity_exercise,nad_consumption_repair,nfkb_inflammation,0.6941198541767922,6
GSE305038_activity_inactivity_exercise,nad_consumption_repair,nutrient_sensing,0.8435608052701697,2
GSE305038_activity_inactivity_exercise,nad_consumption_repair,stress_repair,0.7467215537116934,2
GSE305038_activity_inactivity_exercise,sirtuin_repair,sirtuin_repair,0.6886405164802968,3
GSE305038_activity_inactivity_exercise,sirtuin_repair,stress_repair,0.6621288213845876,3
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,nad_salvage_core,0.47014079282333754,18
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,nad_de_novo,0.3567899360810694,6
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,nad_consumption_inflammation,0.39081688097900824,6
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,nad_consumption_repair,0.5804415473199015,6
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,sirtuin_repair,0.5609620666657318,9
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,ampk_mitochondria_repair,0.3451690336091678,3
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,mitochondrial_biogenesis,0.6074525363466466,6
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,oxidative_stress_repair,0.5410092232650334,9
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,nfkb_inflammation,0.55414824614403,9
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,innate_immune_inflammation,0.41215751354351476,9
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,monocyte_macrophage,0.2958798189559087,9
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,macrophage_resolution,0.36745327286450635,3
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,insulin_metabolism,0.5287328287950669,12
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,nutrient_sensing,0.5697681870192359,3
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,stress_repair,0.6211161018869077,3
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,dna_damage_repair,0.5542035221587769,9
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,autophagy_repair,0.6224964816849679,12
GSE305038_activity_inactivity_exercise,ampk_mitochondria_repair,mitochondrial_stress,0.4467912544619517,6
GSE305038_activity_inactivity_exercise,mitochondrial_biogenesis,nad_salvage_core,0.7317570481319393,12
GSE305038_activity_inactivity_exercise,mitochondrial_biogenesis,nad_de_novo,0.6266550385445208,4
GSE305038_activity_inactivity_exercise,mitochondrial_biogenesis,nad_consumption_inflammation,0.6640515277814185,4
GSE305038_activity_inactivity_exercise,mitochondrial_biogenesis,nad_consumption_repair,0.9201672229758197,4
GSE305038_activity_inactivity_exercise,mitochondrial_biogenesis,sirtuin_repair,0.8200935591071494,6
GSE305038_activity_inactivity_exercise,mitochondrial_biogenesis,mitochondrial_biogenesis,0.858132854203796,1
GSE305038_activity_inactivity_exercise,mitochondrial_biogenesis,oxidative_stress_repair,0.863534675726268,6
